duration_ms_track,explicit,id_track,name_track,popularity,track,artist_ids,artist_names,album_id,album_name,album_release_date,album_release_date_precision,playlist_id,description_playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,37i9dQZF1DXb3m918yXHxA,It’s smooth sailing ahead. Ride the wave of these smooth classics.,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,2gzPI2Lxv9Apw5S4Z3CIy2,"Steely Dan, Hall &amp; Oates, America, The Doobie Brothers, George Benson, Michael McDonald, Christopher Cross, Toto, Robbie Dupree, Rick Springfield, The Steve Miller Band, Jackson Browne, Bobby Caldwell, Boz Scaggs, The Blackbyrds, Kenny Loggins, Seals and Croft, Ambrosia, Rupert Holmes",0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,6d41h8DYNeMX17I0PFYBaG,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,2cTlr9X5b6JhkHThl1aNLz,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,65Pp59hmW7o80UMR3oRODA,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,1TYu77wlpYjWdqZuYYCK7h,The greatest Yacht Rock playlist in the world. ,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,1KmN3hSatc6rOw6edRlYZE,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,0WWYDfupXXxqLtkfFsYaqG,"Yacht Rock is a term that refers to a golden age of American artists from late 70s and early 80s, whose focus was on making studio magic. Having once being knocked as a kind of yuppie cheese, Yacht Rock is enjoying something of a renaissance. The sounds are escapist, soulful and smooth",0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,2o31NuV4FrfEu3GQxwmkvC,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,5oczdmEu5zbYIDJCemWbcw,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,5takEwu8JqT2ugeyGd0udv,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
190706,False,2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),63,True,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,0gCDvloPR42pZRZhmbGYVI,The Essential Daryl Hall & John Oates,2005-04-25,day,6ysIFOFuFuaLkdtfvOQr7u,,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,37i9dQZF1DXb3m918yXHxA,It’s smooth sailing ahead. Ride the wave of these smooth classics.,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,6fk7CQJvwGA8Bybm8iIvkB,🛥,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,65Pp59hmW7o80UMR3oRODA,,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,5bQJYxgVCLhbDHy03XzDPa,&quot;The only Yacht Rock playlist on Spotify that truly matters.&quot;,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,2o31NuV4FrfEu3GQxwmkvC,,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,26gkVGPP4SomEDm9IM3Ke1,Official Yacht Rock playlist for @EricBaudour,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,4TxFDKDqS888KLXldLbGHV,,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,0ZReFbTQ3JITl7MNYPDNAQ,Smooth sounds to set sail to and let the music wash over you...,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
213973,False,7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,60,True,3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,day,0YwaRClN9wO9rBBivdwkNb,,0.72,0.569,2,-11.466,1,0.0418,0.142,0.000188,0.0629,0.713,122.403,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,37i9dQZF1DXb3m918yXHxA,It’s smooth sailing ahead. Ride the wave of these smooth classics.,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2gzPI2Lxv9Apw5S4Z3CIy2,"Steely Dan, Hall &amp; Oates, America, The Doobie Brothers, George Benson, Michael McDonald, Christopher Cross, Toto, Robbie Dupree, Rick Springfield, The Steve Miller Band, Jackson Browne, Bobby Caldwell, Boz Scaggs, The Blackbyrds, Kenny Loggins, Seals and Croft, Ambrosia, Rupert Holmes",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,37i9dQZF1DX7nn7vNFcZ3X,Drift away to the smooth grooves of these yacht rock tunes.,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6t0VMan1WXZsoYhEqdWohX,"The first and best Yacht Rock playlist on Spotify.  Don&#x27;t be fooled by imitators, get it from the source!  10,000 boaters can&#x27;t be wrong!  Yacht Rock hits, misses and everything in between.  Serious boaters only.",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6kVRZHsbV6LZEBiqzSzFvq,"An ever-expanding, official list of Yacht Rock songs, deemed Yacht Rock by the creators of the Yacht Rock web show. They coined and defined the term! For more information, visit yachtornyacht.com. Subscribe to the Beyond Yacht Rock podcast today! List is maintained by Samuel J. Hill.",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,46Ttsp0HY4UnrW5hSJmSKr,None of that &quot;Same 20 songs&quot; spiels here! Enjoy a plethora of yacht rock music for literally DAYS! ,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,3utwTHYv5KMCqzd3fxYGes,"A roughly chronological survey of the history and evolution of yacht rock, curated by one of the term&#x27;s originators. Embark on an epically smooth journey.",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2w99z7DMBc43sqvhz29Ebd,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6d41h8DYNeMX17I0PFYBaG,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6fk7CQJvwGA8Bybm8iIvkB,🛥,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,1DdB2WkaOYeNkOjXcH5muL,"Velvety smooth light rock songs from the 60&#x27;s-90&#x27;s that you are embarassed to admit you love!  Go on, you can listen.  We won&#x27;t tell anyone.  Perfect playlist for the workplace that is so vanilla it won&#x27;t offend anyone.",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2IOsAJSGWdHSn37IsMrdtH,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,65Pp59hmW7o80UMR3oRODA,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,5bQJYxgVCLhbDHy03XzDPa,&quot;The only Yacht Rock playlist on Spotify that truly matters.&quot;,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2BstK1EhSvcdRg3U5WKPn6,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0k17jNvbtNCV12ltbcqd4W,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,1TYu77wlpYjWdqZuYYCK7h,The greatest Yacht Rock playlist in the world. ,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6up4JSiIWVos62G0XZAXkd,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,7okD9doBQ0dHhPN0jxiBTW,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,7hF23BjKA2z4xOVA5mhv2u,[Soft Rock / West Coast AOR / Yacht Rock / Modern Soul / Jazz Rock] Rare jams and classic vibes from the late 70s to the early 80s!,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0DaPcGDt1tFxRvgNehn0cv,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2PWOQQXOGLsDACnzTc2zQu,"Great episode great music, sorry to hear about Bob Welch...can you give me a min :((",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0BOQ3PtacH194ZZYSUIx2g,"60s, 70s, 80s, 90s light rock, yacht rock, and adult alternative",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6dQDjhMcwAJRHSUqejYbTJ,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,3v07ldLdkrQXv8dXTEeGVi,Just a little light-rockin&#x27; seventies and early eighties for those evenings on the yacht.,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0WWYDfupXXxqLtkfFsYaqG,"Yacht Rock is a term that refers to a golden age of American artists from late 70s and early 80s, whose focus was on making studio magic. Having once being knocked as a kind of yuppie cheese, Yacht Rock is enjoying something of a renaissance. The sounds are escapist, soulful and smooth",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,4W3QZ88DMWoq38w01rBxN1,"Shit you should want to need from the 70s AOR, Yacht-Rock canon. ",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,5nQV75nMl6dgUvH5MUcQYU,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,31V9KGeoHgmduWndkqtXHh,Get ready for some smooth sailing. Get on the boat! ,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,2o31NuV4FrfEu3GQxwmkvC,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,7I2L3KJA7s6paSirxrPyYA,The best from the golden era of soft rock; whatever you call it.. (plus a few juicy extras),0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,4ViBMh9jzEEJS85zkR0Q0F,My partners with good taste— welcome :),0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,26gkVGPP4SomEDm9IM3Ke1,Official Yacht Rock playlist for @EricBaudour,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0Wmx8kg26qdAF2pvf1Fp05,The Definitive Yachski Scale from highest rating to lowest.  Inspired by the geniuses at Beyond Yacht Rock podcast on Feral Audio.  RIP Koko Goldstein (pictured).,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,4rsG53dvnacvx2hZcIE6WB,Smooth tunes from the 70s and 80s. Best played on shuffle. Music that sounds like what you would hear on your yacht in those decades and mainly sung by white men with beards.,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,3sqJmvF8JVxSS8wO3jaqd9,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0ZReFbTQ3JITl7MNYPDNAQ,Smooth sounds to set sail to and let the music wash over you...,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,5WDEUFxyWl0s43yAMokRHl,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0uutc1r1n4IMi28iLbxojS,"MAYBYE NOT THE PUREST IN DEFINITION OF YACHT BUT THEY FLOAT MY BOAT . SIT BACK , ENJOY YOUR FAV BEVERAGE AND FLOAT AWAY",0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,0YwaRClN9wO9rBBivdwkNb,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
223866,False,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,71,True,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,7je2uv9QBH65HhADDZitbB,Minute by Minute,1978,year,6ysIFOFuFuaLkdtfvOQr7u,,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,37i9dQZF1DXb3m918yXHxA,It’s smooth sailing ahead. Ride the wave of these smooth classics.,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,6ER0XfJjMI5O1aBFEqVYGK,yacht rock radio playlist inspired by siriusxm,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,3utwTHYv5KMCqzd3fxYGes,"A roughly chronological survey of the history and evolution of yacht rock, curated by one of the term&#x27;s originators. Embark on an epically smooth journey.",0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,2w99z7DMBc43sqvhz29Ebd,,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,2cTlr9X5b6JhkHThl1aNLz,,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
235546,False,4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,True,0PFtn5NtBbbUNbU9EAmIWF,TOTO,1mnu4hYvdwQgZXcNvtJ3D3,Toto,1978-10-10,day,2WaShmldxtqavvCWYKq6Sy,Summertime Beach Hits | 80's Music | Yacht Rock | New Wave | Miami Vice | Soft Rock &amp; Pop,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
